QUOTATION_ID（报价单号）,INQUIRY_ID（报价单对应询单号）,QUOTE_TIME（报价时间）,id（供应商代码）
658128812a6611ecaf97005056b12bb8,d9b94af795714532b6280da965c1e052,2021/10/11 15:39:41,43497
52ffdf9cbe5911ec906d005056b12bb8,6ef9c622bacb11ec906d005056b12bb8,2022/04/17 22:18:59,17774
f0703c9abef111ec906d005056b12bb8,6ef9c622bacb11ec906d005056b12bb8,2022/04/18 16:31:27,15976
4c9a059fbcb411ec906d005056b12bb8,6ef9c622bacb11ec906d005056b12bb8,2022/04/15 20:05:10,37796
4c04b3e2befb11ec906d005056b12bb8,6ef9c622bacb11ec906d005056b12bb8,2022/04/18 17:38:26,25058
704e65a1bc9711ec906d005056b12bb8,6ef9c622bacb11ec906d005056b12bb8,2022/04/15 16:38:35,32718
33cc8118624611ecb29f005056b12bb8,7579dc3fa789436d9c02843fb819438b,2021/12/21 18:10:19,29603
e05d30f73b7e11ecaf97005056b12bb8,fee6e05597b14f019d1271d3dfb5718f,2021/11/02 09:47:45,40194
92e2e7513b7e11ecaf97005056b12bb8,fee6e05597b14f019d1271d3dfb5718f,2021/11/02 09:45:35,26936
ebb04b353aab11ecaf97005056b12bb8,fee6e05597b14f019d1271d3dfb5718f,2021/11/01 08:37:40,28434
ba0a0320218e11ecaf97005056b12bb8,902e261a210711ecaf97005056b12bb8,2021/09/30 09:35:43,18267
aa7ccd25219411ecaf97005056b12bb8,902e261a210711ecaf97005056b12bb8,2021/09/30 10:18:14,9490
14b311f9219411ecaf97005056b12bb8,902e261a210711ecaf97005056b12bb8,2021/09/30 10:14:02,16683
aad39d76219411ecaf97005056b12bb8,902e261a210711ecaf97005056b12bb8,2021/09/30 10:18:14,18542
5132d8da219011ecaf97005056b12bb8,902e261a210711ecaf97005056b12bb8,2021/09/30 09:47:06,36468
6e9dea6d0d2711ecaf97005056b12bb8,137e08b8fb2a4c1996a4e77a1cbbf49e,2021/09/04 10:25:55,1792
48e6289acd7911eb9ee1005056b12bb8,8f76f158c7ef11eb9ee1005056b12bb8,2021/06/15 09:30:36,42219
9a21d178ce7c11eb9ee1005056b12bb8,8f76f158c7ef11eb9ee1005056b12bb8,2021/06/16 16:26:52,24633
1104aac8e46111ebaf97005056b12bb8,71c5b29ee43d11ebaf97005056b12bb8,2021/07/14 13:05:11,7424
0ffa9bd6e45011ebaf97005056b12bb8,71c5b29ee43d11ebaf97005056b12bb8,2021/07/14 11:03:28,13923
9944d696e43f11ebaf97005056b12bb8,71c5b29ee43d11ebaf97005056b12bb8,2021/07/14 09:05:37,33315
ba344b44f8c011ebaf97005056b12bb8,dc0c963df42f11ebaf97005056b12bb8,2021/08/09 11:20:20,31517
00ee9e6f396c11ecaf97005056b12bb8,a153f7ec23474f909a1464e06234c2c0,2021/10/30 18:27:37,13094
aba0956c3ac611ecaf97005056b12bb8,a153f7ec23474f909a1464e06234c2c0,2021/11/01 11:49:09,41145
21f72b2f388011ecaf97005056b12bb8,a153f7ec23474f909a1464e06234c2c0,2021/10/29 14:19:11,13712
f029d0f28d6f11ec906d005056b12bb8,be18a6f18a0211ec906d005056b12bb8,2022/02/14 16:27:25,42053
e25e1b6d8afd11ec906d005056b12bb8,be18a6f18a0211ec906d005056b12bb8,2022/02/11 13:45:57,32718
86c027d28b1d11ec906d005056b12bb8,be18a6f18a0211ec906d005056b12bb8,2022/02/11 17:32:27,28027
ac8576b3dae611ebaf97005056b12bb8,2e8a70d2d8b511ebaf97005056b12bb8,2021/07/02 11:36:23,2137
cc3b0efed96511ebaf97005056b12bb8,2e8a70d2d8b511ebaf97005056b12bb8,2021/06/30 13:41:20,13506
3bc2041dda6611ebaf97005056b12bb8,2e8a70d2d8b511ebaf97005056b12bb8,2021/07/01 20:16:58,15159
088ad7dddace11ebaf97005056b12bb8,2e8a70d2d8b511ebaf97005056b12bb8,2021/07/02 08:40:00,19393
24d639fadb0911ebaf97005056b12bb8,2e8a70d2d8b511ebaf97005056b12bb8,2021/07/02 15:43:08,10198
089a4ad3da5111ebaf97005056b12bb8,2e8a70d2d8b511ebaf97005056b12bb8,2021/07/01 17:45:13,32287
3a99172f387611ecaf97005056b12bb8,ba12c962386d11ecaf97005056b12bb8,2021/10/29 13:08:18,20958
24a5caad16a54824815ca33beb4578e1,483c77f79e5246c38cd7702435b38233,2022/02/27 08:25:25,15234
08556b342d194e4d91c8e1893737aab7,6387b292f4144fd2af94b504f28ada0a,2021/12/23 17:12:51,38692
2275b0e70c814de2a0d894be1f1bc784,6387b292f4144fd2af94b504f28ada0a,2021/12/24 17:14:00,24522
3bf4b911040d44a097a1ddf9b2b50e4e,b81e7eb4f346467d8aa65f01843d6324,2022/01/05 07:29:58,32520
f800feec096e11ecaf97005056b12bb8,2dfda9bf064e11ecaf97005056b12bb8,2021/08/30 16:47:55,39157
5023091f0b9011ecaf97005056b12bb8,2dfda9bf064e11ecaf97005056b12bb8,2021/09/02 09:51:38,44959
2b0933c0fe4a11ebaf97005056b12bb8,fa0d387dfbdc11ebaf97005056b12bb8,2021/08/16 12:26:46,20311
b4d48dfefe2f11ebaf97005056b12bb8,fa0d387dfbdc11ebaf97005056b12bb8,2021/08/16 09:17:21,34908
a6456beefe3d11ebaf97005056b12bb8,fa0d387dfbdc11ebaf97005056b12bb8,2021/08/16 10:57:10,19060
9f4f0ab5ff3e11ebaf97005056b12bb8,9d29c4b8ff2511ebaf97005056b12bb8,2021/08/17 17:36:39,39820
e55b6b86ff5911ebaf97005056b12bb8,9d29c4b8ff2511ebaf97005056b12bb8,2021/08/17 20:51:53,36369
9a2e74c18efb11ec906d005056b12bb8,b2157eaaeeda42c0b3c6000ae8144ced,2022/02/16 15:39:41,35582
97b9f2858f1011ec906d005056b12bb8,b2157eaaeeda42c0b3c6000ae8144ced,2022/02/16 18:09:56,25865
2aa909268efb11ec906d005056b12bb8,b2157eaaeeda42c0b3c6000ae8144ced,2022/02/16 15:36:34,3603
9a78e98c37c111ecaf97005056b12bb8,82f588c8355411ecaf97005056b12bb8,2021/10/28 15:35:20,29620
3d6e6ab236fe11ecaf97005056b12bb8,82f588c8355411ecaf97005056b12bb8,2021/10/27 16:16:52,4030
16a75ec2379211ecaf97005056b12bb8,82f588c8355411ecaf97005056b12bb8,2021/10/28 09:55:12,41060
962ebad7175a405a90ee7faa9a54424f,0c10a17f42614eb3a7804abbdec69dc0,2022/01/27 22:16:48,20042
30fa1b6aa8be4ab792115cec3df3650c,fc54cdc2644147f19132a13d782a7ffe,2022/01/04 10:55:10,13017
954950e69f1345d6b05147131404863d,fc54cdc2644147f19132a13d782a7ffe,2022/01/04 12:27:16,1598
0e04785adfe346a58c7e1019e3805801,b85dba9cfbd44d3fb5d6f286e3eec21b,2022/06/07 08:17:25,22572
28531e5023184334ac8590aa96ee8261,b85dba9cfbd44d3fb5d6f286e3eec21b,2022/06/07 09:14:55,21137
1699a52341e3413d92267afc17a6ff9d,b85dba9cfbd44d3fb5d6f286e3eec21b,2022/06/07 15:53:11,36092
6dd7b9ae13014d20befdf20cfb686cfd,b85dba9cfbd44d3fb5d6f286e3eec21b,2022/06/07 08:30:51,6129
b164ff941d4a45f399182f90df2163a3,b85dba9cfbd44d3fb5d6f286e3eec21b,2022/06/07 15:43:34,41060
faedf6ec3ef311ecaf97005056b12bb8,4e9b50763d4711ecaf97005056b12bb8,2021/11/06 19:23:34,26157
5fe429ac03d611ecaf97005056b12bb8,9ee36ab7fe6211ebaf97005056b12bb8,2021/08/23 13:53:00,4091
0266b4b9056c11ecaf97005056b12bb8,1fac856a04ba11ecaf97005056b12bb8,2021/08/25 14:16:39,45271
051c6990057611ecaf97005056b12bb8,1fac856a04ba11ecaf97005056b12bb8,2021/08/25 15:28:19,5597
aec017db070411ecaf97005056b12bb8,436036e503e311ecaf97005056b12bb8,2021/08/27 15:02:03,15170
74b1fe58094a11ecaf97005056b12bb8,436036e503e311ecaf97005056b12bb8,2021/08/30 12:26:33,4461
2bf96e6c30ac4526a90f6136d2a3e677,7e42aae65dcc43bb91cdf28989974852,2022/01/10 12:26:38,29973
dfcc521aeec54c0abea5bdad5a8d02ef,7e42aae65dcc43bb91cdf28989974852,2022/01/12 14:39:26,10044
4783ceb85d6b46c088daeeaf706675e9,7e42aae65dcc43bb91cdf28989974852,2022/01/12 15:24:53,3235
8cf6c92f0d4e11ecaf97005056b12bb8,6a9400290c8f11ecaf97005056b12bb8,2021/09/04 15:05:56,35538
f37bda720d3611ecaf97005056b12bb8,6a9400290c8f11ecaf97005056b12bb8,2021/09/04 12:17:00,2311
529c49b20e0311ecaf97005056b12bb8,6a9400290c8f11ecaf97005056b12bb8,2021/09/05 12:39:57,32779
dabf1d090c9511ecaf97005056b12bb8,6a9400290c8f11ecaf97005056b12bb8,2021/09/03 17:03:50,4383
72cb6968318411ecaf97005056b12bb8,42e52e1b317f11ecaf97005056b12bb8,2021/10/20 17:02:27,20485
3980db854d3711ecb29f005056b12bb8,8d2d015e01ce42d5a910d31196bbeef6,2021/11/24 23:00:12,36782
afeb5dd64d9411ecb29f005056b12bb8,8d2d015e01ce42d5a910d31196bbeef6,2021/11/25 10:09:14,5452
381193304d9411ecb29f005056b12bb8,8d2d015e01ce42d5a910d31196bbeef6,2021/11/25 10:05:53,5226
faa4b0de4aec4fa0bfef54d1945c18d9,1a333f6341bf4f00b823463987538078,2022/04/25 11:24:19,18787
c12f75216e9d4f90ae9a076120c69ae3,1a333f6341bf4f00b823463987538078,2022/04/25 11:17:41,45179
f0d58c7e150c11ecaf97005056b12bb8,557f7407106e11ecaf97005056b12bb8,2021/09/14 11:36:26,15854
2aee6ded151711ecaf97005056b12bb8,557f7407106e11ecaf97005056b12bb8,2021/09/14 12:49:39,44025
5c99273c15d411ecaf97005056b12bb8,557f7407106e11ecaf97005056b12bb8,2021/09/15 11:23:57,16989
07165d4f1f3011ecaf97005056b12bb8,6cfe94f01b3d11ecaf97005056b12bb8,2021/09/27 09:12:47,33761
d6a98d6a1f4011ecaf97005056b12bb8,6cfe94f01b3d11ecaf97005056b12bb8,2021/09/27 11:13:08,12028
f403104d1f3211ecaf97005056b12bb8,6cfe94f01b3d11ecaf97005056b12bb8,2021/09/27 09:33:44,14517
af0b3b82f3fb411b810586081464e039,fbe49051bc25433ca9d76f70abec1f93,2022/04/07 09:52:40,26634
98f661b968e245e69a0fcc7690e2c124,fbe49051bc25433ca9d76f70abec1f93,2022/04/07 10:42:14,1420
cd59f79b40fa4e79b376f21ae3cc5ccd,823d44ce4dab40cfbfcaaca0c7047936,2022/04/27 10:52:29,36306
1df212fef4fb11ebaf97005056b12bb8,476961e0f37b11ebaf97005056b12bb8,2021/08/04 16:08:14,43062
d103a58df4fa11ebaf97005056b12bb8,476961e0f37b11ebaf97005056b12bb8,2021/08/04 16:06:05,42859
6055cee7f43311ebaf97005056b12bb8,476961e0f37b11ebaf97005056b12bb8,2021/08/03 16:18:26,28708
38c4186bf59311ebaf97005056b12bb8,476961e0f37b11ebaf97005056b12bb8,2021/08/05 10:17:02,30895
ab2d798792d111ec906d005056b12bb8,28fb85dd8e2611ec906d005056b12bb8,2022/02/21 12:49:35,32114
757d015f8ed411ec906d005056b12bb8,28fb85dd8e2611ec906d005056b12bb8,2022/02/16 10:59:29,30627
9d1fa18dae3411ec906d005056b12bb8,28fb85dd8e2611ec906d005056b12bb8,2022/03/28 09:15:53,1125
7a4d1a134fa448c4a83557a48bddd7e7,a5a4111ca7344176bc2221c1f4b7e6e6,2021/12/10 10:29:56,27862
1263f293f66111ebaf97005056b12bb8,8c13ebaecddf4f03adee3008ee979e6c,2021/08/06 10:50:34,34087
f0ad7cc5f67111ebaf97005056b12bb8,8c13ebaecddf4f03adee3008ee979e6c,2021/08/06 12:51:19,34785
42439d5ff67311ebaf97005056b12bb8,8c13ebaecddf4f03adee3008ee979e6c,2021/08/06 13:00:45,26634
f3c38c77dda04483bb9c871597d643b1,1ded6ae6280a40feb4dfbabafc7df99c,2022/05/25 08:31:57,21537
d8c18c5a373811ecaf97005056b12bb8,c443ea0c36f411ecaf97005056b12bb8,2021/10/27 23:16:23,42286
45b0c6e97ce411ec906d005056b12bb8,af5b01677cd711ec906d005056b12bb8,2022/01/24 15:07:20,5474
e6b1fde97ce311ec906d005056b12bb8,af5b01677cd711ec906d005056b12bb8,2022/01/24 15:04:41,33406
18ae26967cde11ec906d005056b12bb8,af5b01677cd711ec906d005056b12bb8,2022/01/24 14:23:08,27212
a9064bcd7ce311ec906d005056b12bb8,af5b01677cd711ec906d005056b12bb8,2022/01/24 15:02:57,16376
f47b7fe87ce311ec906d005056b12bb8,af5b01677cd711ec906d005056b12bb8,2022/01/24 15:05:04,44858
d36a71c4e2b411ebaf97005056b12bb8,18c1916ddf9a11ebaf97005056b12bb8,2021/07/12 09:59:43,1420
03942607e32311ebaf97005056b12bb8,18c1916ddf9a11ebaf97005056b12bb8,2021/07/12 23:08:28,39271
dbbc6799e30a11ebaf97005056b12bb8,18c1916ddf9a11ebaf97005056b12bb8,2021/07/12 20:15:34,26763
0cfb620de2be11ebaf97005056b12bb8,18c1916ddf9a11ebaf97005056b12bb8,2021/07/12 11:05:45,26263
d6ddceb0e1ef11ebaf97005056b12bb8,18c1916ddf9a11ebaf97005056b12bb8,2021/07/11 10:29:38,30835
56585371dfc711ebaf97005056b12bb8,18c1916ddf9a11ebaf97005056b12bb8,2021/07/08 16:34:40,37341
d89bf8ceebd0470b9d7872d682f2fee8,97416a1fd9fa476590667733794e6711,2022/06/14 13:55:10,29520
0c4fce23b2ef4c089e1f9c8752f2edad,97416a1fd9fa476590667733794e6711,2022/06/14 06:44:24,23928
14c958d42c514e9d8106cbb92bc32ab5,97416a1fd9fa476590667733794e6711,2022/06/14 11:48:11,35311
5f2e1e5c71d24ecf8e46bf11ba870fbc,d11c725173694fd38c9063fec3ecc591,2022/06/13 15:09:13,31877
2d49a6fb48234f7c965d69074a25d4e9,d11c725173694fd38c9063fec3ecc591,2022/06/14 11:08:49,36507
5cae3daa3cb1496f9669c9e47a14a911,d11c725173694fd38c9063fec3ecc591,2022/06/16 13:32:08,8213
3d444c859487465989e447317d274db4,d11c725173694fd38c9063fec3ecc591,2022/06/13 15:58:38,14038
cbcec202a26641a59ea25ae3a5c2654d,d11c725173694fd38c9063fec3ecc591,2022/06/13 14:19:31,20558
e2f39fc71ca14f10b24bd134d81c9b1f,d11c725173694fd38c9063fec3ecc591,2022/06/13 10:17:37,25798
b038a56d0a9e416fb19fcf10b68efdf8,d11c725173694fd38c9063fec3ecc591,2022/06/13 09:46:30,21013
c478b98c6c3511ecb29f005056b12bb8,ad8711746b9d11ecb29f005056b12bb8,2022/01/03 09:37:52,35305
ea7b4bff6c5311ecb29f005056b12bb8,ad8711746b9d11ecb29f005056b12bb8,2022/01/03 13:13:41,14818
a5cb063fc23743af96c19b2b779e98ec,cd5fdad9fe5243d488a2df5da3dae3f6,2022/06/29 10:06:53,28555
9b11ce9450e742e686208976f8756300,cd5fdad9fe5243d488a2df5da3dae3f6,2022/06/23 09:47:39,25798
5ab95a903801459295506aad73eca9bf,cd5fdad9fe5243d488a2df5da3dae3f6,2022/06/29 13:51:08,8213
b96d03769c764261abe338e8294004f1,cd5fdad9fe5243d488a2df5da3dae3f6,2022/06/28 11:31:14,26056
35c5cd07057c11ecaf97005056b12bb8,888efb14048e11ecaf97005056b12bb8,2021/08/25 16:12:37,32848
498db5bb060411ecaf97005056b12bb8,888efb14048e11ecaf97005056b12bb8,2021/08/26 08:26:42,29835
40820aad06ee11ecaf97005056b12bb8,888efb14048e11ecaf97005056b12bb8,2021/08/27 12:21:29,19112
370a626c057311ecaf97005056b12bb8,888efb14048e11ecaf97005056b12bb8,2021/08/25 15:08:14,30539
e55999e3057811ecaf97005056b12bb8,888efb14048e11ecaf97005056b12bb8,2021/08/25 15:48:54,21565
682c99b7066111ecaf97005056b12bb8,888efb14048e11ecaf97005056b12bb8,2021/08/26 19:33:17,5231
1b1cc1c7524e11ecb29f005056b12bb8,f2738bba6a474d1a8fa9aa41bbd6dc7b,2021/12/01 10:26:35,8582
cd655cb21c3d11ecaf97005056b12bb8,fa3cf16f110c11ecaf97005056b12bb8,2021/09/23 15:13:50,3887
519c18b8152f11ecaf97005056b12bb8,fa3cf16f110c11ecaf97005056b12bb8,2021/09/14 15:42:31,19196
87ade32e11af4386a59f377995ed84cb,beb7db500a4e49999bd7c062b80e0386,2021/12/24 14:40:30,22987
6697720acbef413da19ef1f66da6c6fb,beb7db500a4e49999bd7c062b80e0386,2021/12/24 09:32:59,45790
f2b109d5c11b41ada446e3bdb962d46f,beb7db500a4e49999bd7c062b80e0386,2021/12/23 09:05:14,21096
614492621c0a11ecaf97005056b12bb8,9d792a4ff83a45d5b38bab2b8bbe8ed6,2021/09/23 09:05:44,38111
d68d13941b8811ecaf97005056b12bb8,9d792a4ff83a45d5b38bab2b8bbe8ed6,2021/09/22 17:38:27,27441
3778976b47d84876a1a4fc7fdca4526a,a6fb61531aca4f1a9c45f3a513d2e79a,2022/06/24 08:48:27,38800
7ebd0f9b75984cb5bb05a92e8ddbbce5,a6fb61531aca4f1a9c45f3a513d2e79a,2022/06/24 09:53:27,20322
4bb4019d66d711ecb29f005056b12bb8,7ffd07d5645311ecb29f005056b12bb8,2021/12/27 13:39:01,40221
06d64560673411ecb29f005056b12bb8,7ffd07d5645311ecb29f005056b12bb8,2021/12/28 00:42:49,30923
7e4e74ea66c911ecb29f005056b12bb8,7ffd07d5645311ecb29f005056b12bb8,2021/12/27 12:00:13,30451
69d5c594cf3611eb9ee1005056b12bb8,a099e938c8cc11eb9ee1005056b12bb8,2021/06/17 14:36:57,19141
c00e61beccc011eb9ee1005056b12bb8,a099e938c8cc11eb9ee1005056b12bb8,2021/06/14 11:29:39,530
3059bf458b3c4dccae2022fe5ea7f440,a195e0bc5d694153aba3660f3c87d686,2022/03/18 12:18:22,10854
276ad70985844daaa2dc571a0f1b3d26,a195e0bc5d694153aba3660f3c87d686,2022/03/17 18:09:53,35863
b83b5830d8dd4c998a4114174e149b10,a195e0bc5d694153aba3660f3c87d686,2022/03/18 16:25:16,39998
40465d4e36ce445d9dc35396931ecee0,78c4abb9783b449096109dbcfe16a41d,2022/01/14 09:10:01,27139
1f8ca8735498423db1c878047703e981,78c4abb9783b449096109dbcfe16a41d,2022/01/14 09:08:42,41705
a35346cf34604023ad29e009761e74a1,78c4abb9783b449096109dbcfe16a41d,2022/01/14 09:01:06,26167
38a17a16d75a4af0ba9f3722367b29c6,78c4abb9783b449096109dbcfe16a41d,2022/01/14 09:28:40,39239
033766b5322411ecaf97005056b12bb8,026a9ba92b2f11ecaf97005056b12bb8,2021/10/21 12:04:39,13663
c271c335308d11ecaf97005056b12bb8,026a9ba92b2f11ecaf97005056b12bb8,2021/10/19 11:36:35,24241
946f4e80307b11ecaf97005056b12bb8,026a9ba92b2f11ecaf97005056b12bb8,2021/10/19 09:26:27,602
d44ae67706cf11ecaf97005056b12bb8,a77f5526aa884b12a6aa8475b181e3d7,2021/08/27 08:43:43,24027
bdd33aca06cf11ecaf97005056b12bb8,a77f5526aa884b12a6aa8475b181e3d7,2021/08/27 08:43:05,4116
2e11a375e548493090e599871ddc670c,bb2f0f95e25a458c89c370ca0202d40d,2022/04/14 13:39:14,26936
8ff280a7f6de47e59f31629919e47daf,bb2f0f95e25a458c89c370ca0202d40d,2022/04/13 11:18:44,35735
653777aa944840ff8cf3df228936d344,bb2f0f95e25a458c89c370ca0202d40d,2022/04/14 16:23:03,8885
9cee8c4ab06f472382ec1170ca34d6d1,bb2f0f95e25a458c89c370ca0202d40d,2022/04/14 14:38:08,36724
d68c382a17d7470a8cdaff75d7e1bda3,bb2f0f95e25a458c89c370ca0202d40d,2022/04/14 11:13:10,11080
3ba28855a42646efb734c545081b318f,1f1ee1a78f644554b21a2e013cdc9572,2022/01/10 12:37:22,10
ffba143f760f4921ab68868b343405fa,1f1ee1a78f644554b21a2e013cdc9572,2022/01/10 09:09:01,770
11f5c5940c5e11ecaf97005056b12bb8,1d4fb6cd9b5d41c9a63c49820b7878dc,2021/09/03 10:24:30,22112
1b9f57ec0c5d11ecaf97005056b12bb8,1d4fb6cd9b5d41c9a63c49820b7878dc,2021/09/03 10:17:37,37935
44f05e27000311ecaf97005056b12bb8,fcfdf3bb000111ecaf97005056b12bb8,2021/08/18 17:04:18,37939
40a41b6a0a0b11ecaf97005056b12bb8,864aa48e0a0111ecaf97005056b12bb8,2021/08/31 11:26:38,17836
c8ee2b0990d340f38d88ff24913d97f5,4f4e8d86c42641ad969f677437072559,2022/05/26 10:52:47,38329
3ec198c6277811ecaf97005056b12bb8,5fb41c5b21c311ecaf97005056b12bb8,2021/10/07 22:09:54,45398
3b823d7ee83f11ebaf97005056b12bb8,db2b77d0e7c011ebaf97005056b12bb8,2021/07/19 11:13:04,3368
e4b18d00e86811ebaf97005056b12bb8,db2b77d0e7c011ebaf97005056b12bb8,2021/07/19 16:11:17,30622
fa004514e86511ebaf97005056b12bb8,db2b77d0e7c011ebaf97005056b12bb8,2021/07/19 15:50:24,19272
a3024aa6e86411ebaf97005056b12bb8,db2b77d0e7c011ebaf97005056b12bb8,2021/07/19 15:40:49,28515
45578253e86f11ebaf97005056b12bb8,db2b77d0e7c011ebaf97005056b12bb8,2021/07/19 16:56:56,8927
a64d1a0a2a3911ecaf97005056b12bb8,1ecb612a280611ecaf97005056b12bb8,2021/10/11 10:19:23,20790
0847868d2a2a11ecaf97005056b12bb8,1ecb612a280611ecaf97005056b12bb8,2021/10/11 08:27:35,15800
b4088a3bd88543bfb6e51c27f9410b3b,106a667adc0a4f5cb534d17a88fcc20c,2022/01/02 17:36:15,44107
d7a41d87cf48490a93423583a611deb2,106a667adc0a4f5cb534d17a88fcc20c,2022/01/03 09:38:49,35395
dce145f03c8249458e6962ed386e86e4,2797d584b2f14ef383dd4aa986fc3d6b,2022/02/28 10:33:20,28682
5cf04a888ff94b49bd695c5709383cc3,2797d584b2f14ef383dd4aa986fc3d6b,2022/02/28 10:51:36,29577
e90f5fe84b8545989b9ecfb5f6709cda,2797d584b2f14ef383dd4aa986fc3d6b,2022/02/26 17:56:36,37932
ab2f4228c3fc40429ffbed7f2e06a320,2797d584b2f14ef383dd4aa986fc3d6b,2022/02/26 08:35:32,26504
932f85a9785e425db68e09a01852048d,2029d4b58a414b15a91c4ee5a35c1f46,2022/01/21 11:03:04,38548
1f78501ce41b41e1b70044da8b31f8ac,2029d4b58a414b15a91c4ee5a35c1f46,2022/01/24 18:50:27,28357
719f54c550ac4d1a9807283889b3a829,2029d4b58a414b15a91c4ee5a35c1f46,2022/01/21 14:56:37,38392
72c3eaaf0c514d049a2658f50b53a8a2,3725b1c3377b44f99b98499c0a6ff185,2021/11/25 10:20:30,41218
78128745d2264afa8b81d6578f0cad6e,3725b1c3377b44f99b98499c0a6ff185,2021/11/22 10:14:32,20668
6ba43906a04111ec906d005056b12bb8,1f4b9a12a03f11ec906d005056b12bb8,2022/03/10 15:12:18,32474
fa7c16c7a40211ec906d005056b12bb8,1f4b9a12a03f11ec906d005056b12bb8,2022/03/15 09:55:24,608
2f53e28fa40311ec906d005056b12bb8,1f4b9a12a03f11ec906d005056b12bb8,2022/03/15 09:56:52,16664
1e8f4e51256d4678bfefecdc4940ea7a,def54e815eff11ecb29f005056b12bb8,2021/12/20 20:49:49,33176
70177dcb2ca711ecaf97005056b12bb8,8ba820322bf811ecaf97005056b12bb8,2021/10/14 12:30:19,35142
432d20ffa7dc452095c9471daca6b194,2aff3cc68f644ec988b65ef3fcfd1a31,2021/12/10 09:06:29,3041
167024af164f46c399f978085f621d3e,2aff3cc68f644ec988b65ef3fcfd1a31,2021/12/10 09:30:36,4562
2a69507de012421395554f829457ae71,2aff3cc68f644ec988b65ef3fcfd1a31,2021/12/10 09:21:29,3346
6b0a777432dd11ecaf97005056b12bb8,985d0dae318140719475dda2fbdf543b,2021/10/22 10:11:50,25621
f915079732be11ecaf97005056b12bb8,985d0dae318140719475dda2fbdf543b,2021/10/22 06:33:54,38041
8a27c04ef90a11ebaf97005056b12bb8,c1c61eebf43011ebaf97005056b12bb8,2021/08/09 20:08:42,12702
26e6038e4e6711ecb29f005056b12bb8,e8573cdf4e5911ecb29f005056b12bb8,2021/11/26 11:15:48,25546
9f2db2354e7a11ecb29f005056b12bb8,e8573cdf4e5911ecb29f005056b12bb8,2021/11/26 13:35:10,32873
c10589e1c45911ec906d005056b12bb8,32f336597c5b4f27bc35bf46af7df548,2022/04/25 13:37:11,24405
dcc94589c44a11ec906d005056b12bb8,32f336597c5b4f27bc35bf46af7df548,2022/04/25 11:50:35,1408
173a7400c44911ec906d005056b12bb8,32f336597c5b4f27bc35bf46af7df548,2022/04/25 11:37:54,27049
5828314f403111ecaf97005056b12bb8,07be1dbfbe70444487c5e3143f0d667a,2021/11/08 09:15:21,4938
021b7d17403b11ecaf97005056b12bb8,07be1dbfbe70444487c5e3143f0d667a,2021/11/08 10:24:32,37692
cce1dc3d3fc511ecaf97005056b12bb8,07be1dbfbe70444487c5e3143f0d667a,2021/11/07 20:25:32,44858
c8acfe613ede11ecaf97005056b12bb8,07be1dbfbe70444487c5e3143f0d667a,2021/11/06 16:51:51,18259
67c27144dcb945daa17490fbad7a1bd0,70875bfc80144f14845e48c27e231086,2022/03/08 13:58:52,5059
ec93431300b544988b4f14bc0e3ec9e2,70875bfc80144f14845e48c27e231086,2022/03/10 16:45:54,15111
4143c89910064d0f9d4568d74217889e,70875bfc80144f14845e48c27e231086,2022/03/08 17:15:06,12802
7ad8cf286cf24c3c9da93c64d02dbec9,70875bfc80144f14845e48c27e231086,2022/03/09 14:24:56,41189
37a2392f800911ec906d005056b12bb8,8d9758ba7db811ec906d005056b12bb8,2022/01/28 15:09:21,22404
dad7138c7ffc11ec906d005056b12bb8,8d9758ba7db811ec906d005056b12bb8,2022/01/28 13:40:52,21360
1ec82ef17f0d11ec906d005056b12bb8,8d9758ba7db811ec906d005056b12bb8,2022/01/27 09:04:46,30539
2641be62ba8f434e8234529628bb9d42,ed618898b8bd4c109cb9abab324e75a9,2022/05/05 09:14:55,22402
f20641705d194a03881cccd31eab48c6,ed618898b8bd4c109cb9abab324e75a9,2022/05/02 16:48:03,9308
4a45b7ed5f6c48c0ac0bba32aa017164,ed618898b8bd4c109cb9abab324e75a9,2022/05/02 08:21:50,7029
9390c5a45fc54293ae67e8c90980c0df,ed618898b8bd4c109cb9abab324e75a9,2022/05/01 10:28:11,8561
49cda96641b9477faf2ded12654d5e3b,bb024e5b714c4e00b1f85a5b34c080d1,2022/05/30 09:20:22,22945
0997d4f302e0461fbefe2c37da8d432b,bb024e5b714c4e00b1f85a5b34c080d1,2022/05/26 10:21:33,5855
f7f0d0705b5946569a34cfe743d687fa,64b77df7b25947dfaa835ec0ce672a4e,2022/01/04 19:14:06,8769
bb9d637b40124d968b5d75d5c94fbf0e,64b77df7b25947dfaa835ec0ce672a4e,2022/01/04 14:18:11,15655
f5c45732ea8e4b3b98cd43d4ee9b66e9,64b77df7b25947dfaa835ec0ce672a4e,2022/01/05 08:27:27,23002
e2d0fc5ff1ad49569b42feaf07d8278e,64b77df7b25947dfaa835ec0ce672a4e,2022/01/04 13:51:01,44272
9c8ef27282024d30ba3b3a8499844803,64b77df7b25947dfaa835ec0ce672a4e,2022/01/04 13:11:50,10414
765778381b3c11ecaf97005056b12bb8,2ad9211f18e911ecaf97005056b12bb8,2021/09/22 08:31:43,35097
e2e26f06822111ec906d005056b12bb8,4d10213d7ccd11ec906d005056b12bb8,2022/01/31 07:10:59,40284
8aa4199a7e5011ec906d005056b12bb8,4d10213d7ccd11ec906d005056b12bb8,2022/01/26 10:34:53,14095
