INQUIRY_ID（询单号）,INQUIRY_TITLE（询单标题）,INQUIRY_STATUS_NAME（询价状态）,PUR_METHOD_NAME（采购方式名称）,QUOTE_START_DATE,TECH_CLAUSE（技术条款）,id（采购商代码）
890a25cd15bc11ecaf97005056b12bb8,行车电缆卷筒采购,已结束,公开,2021/09/15 09:00:00,"1.竞价单位须对报价负责，任何理由的报价错误本公司概不接受，一切损失由竞价公司承担，报价时请务必慎重。竞价公司中标后，必须在上海一体化既定的交货期内将符合一体化要求的产品送至上海一体化验收，验收合格后按合同约定条款进入结算流程，如验收不合格，则按上海一体化的要求一次性予以返工或更换，并在既定的交货期内将合格的产品再次送至上海一体化。若中标公司违约，按合同约定，取消合同，应支付合同总价30%的违约金。并组织重新招标或视具体情况改由次低价投标单位中标。
2.竞价者需为无关联的独立法人，杜绝相关关联竞价者同时出价，若违反此规定，一切损失由相关竞价公司自行承担，报价时请务必慎重。根据《中华人民共和国公司法》第二百一十六条解释，关联关系，是指公司控股股东、实际控制人、董事、监事、高级管理人员与其直接或者间接控制的企业之间的关系，以及可能导致公司利益转移的其他关系。但是，国家控股的企业之间不仅因为同受国家控股而具有关联关系。 
3.司机及随车人员需遵守上海一体化进厂管理要求，遵守上海一体化各项制度，进入厂区规范佩戴安全帽（需自备），着装整齐（不能裸露小腿、胳膊，不能穿着凉鞋、拖鞋）。
4.疫情防控期间，需按上海一体化要求配合各项防疫防控措施的实施，全程佩戴口罩（需自备）。
5.卸货车辆需适合行车卸货（上海宝井可叉车卸货）。
6.新增要求按“其他条款”列示。
7.凡参与竞价的单位，均视为了解并接受以上条文。",17855
dcb8cb7bd1644af68234d847ba43bc41,材料,已结束,定向,2022/05/06 11:53:00,"符合国家质量技术标准。出现质量问题必须及时更换或取消供货。
",15313
420273b448ed11ecb29f005056b12bb8,11-19询价（五金）含加急项,已结束,公开,2021/11/19 12:07:00,,37981
18fd2af4db0011ebaf97005056b12bb8,内河立磨7月加工,已结束,定向,2021/07/02 14:38:23,,44994
c5a942b5816211ec906d005056b12bb8,备件(传动机械)齿轮电机,已结束,公开,2022/01/28 16:04:00,"1、出卖人供货产品除满足上述质量要求外，应满足与买受人签订《技术附件》规定的要求。2、因出卖人供货产品在质保期出现质量问题等违约给买受人造成损失的，出卖人应当赔偿给买受人造成的损失。3、出卖人供货产品与合同约定不符的,产生的相关费用和生产损失由出卖人承担。4、所供备件满足参数及互换性，相关条款必须响应附件工业品买卖合同文本及图纸要求，售后服务方面免费提供所供备件的现场指导和技术咨询。",13373
23a80a74359511ecaf97005056b12bb8, 厂服纸杯,已结束,定向,2021/10/25 21:12:00,,34018
b1f081a77de34a458f200f4d77fe7788, 蝶王公司办公用品计划,已结束,公开,2022/05/20 10:25:55,,34018
b77f139fe3a711ebaf97005056b12bb8,深沟球轴承等12项,已结束,定向,2021/07/13 15:07:00,,40267
95e98a6c12a911ecaf97005056b12bb8,轴承采购,已结束,定向,2021/09/11 11:30:00,,12974
1a59c501e2eb11ebaf97005056b12bb8,杂品,已结束,定向,2021/07/13 15:00:00,,3562
3c1ec492c04e11ec906d005056b12bb8,材料,已结束,定向,2022/04/20 09:00:00,[NULL],44382
b33b834ebacc11ec906d005056b12bb8,西庞井电料比价1月5日,已结束,公开,2022/04/14 12:00:00,,3253
5737057e354a11ecaf97005056b12bb8,热轧碳素结构钢板,已结束,公开,2021/10/25 12:20:00,技术要求参见附件内容。,15313
bc0186ce467511ecb29f005056b12bb8,11月采购计划泡沫降尘材料,已结束,定向,2021/11/16 09:00:00,,46079
98e21d9c299a11ecaf97005056b12bb8,液压油缸,已结束,公开,2021/10/10 15:22:00,技术条款,23754
5388cdb798b94f0a92b92ff9334a50f8,电缆总成   ,已结束,定向,2022/06/16 09:00:00,交货前产品包装标明工程编号、数量，交货时提供产品质量证明。,12974
4c46bd6e72b911ecb29f005056b12bb8,管子,已结束,公开,2022/01/11 16:33:00,,29191
e6cb636906e711ecaf97005056b12bb8,山东威高普瑞医药包装有限公司-接近开关,已结束,定向,2021/08/27 12:00:00,,34241
ed699729aa5611ec906d005056b12bb8,内六角扳手、电池、铁锤、砂纸询价,已结束,公开,2022/03/23 00:00:00,提供质保:需提供质保书和说明书等。 特殊要求:必须是原厂正品；按照要求供货，若中标后不能做将拉入黑名单，请慎重报价！,42185
89c44729dbb211ebaf97005056b12bb8,7月上旬-配电箱,已结束,公开,2021/07/05 08:00:00,,28080
776eb4b91da911ecaf97005056b12bb8,阻火器（防爆轰型）,已结束,公开,2021/09/25 14:20:00,执行国标与行业相关标准规定（按照图纸生产）,39826
60e7cd538d9a4c158132fcf70fd4234f,无纵肋左旋螺纹钢,已结束,公开,2022/04/30 12:00:00,详见附件。,15313
81152bcf782811ecb29f005056b12bb8,1月上旬进口备件询价,已结束,公开,2022/01/18 14:30:00,"1、报价产品需满足询价方的规格、型号、质量等要求。 
2、按照相关质量标准进行质保，质保期内供方免费提供退货、换新、维修等质保服务。 
3、供方有义务对其产品为需方提供售前售后技术服务。 
4、异议处理：出现质量、数量异议，由需方电告供方，如2日内供方对其未有答复，则视为按需方意见处理。",38127
a3e8044318be403d8af04fa1b39b3a07,LED照明灯具,已结束,定向,2022/05/26 17:26:00,按采购汇总表（或图纸）约定供货；如无，按相关产品国家标准组织供货。,12974
26ad3113f5b811ebaf97005056b12bb8,华宝信托估值自动化配套改造,已结束,定向,2021/08/05 14:46:00,,41750
29a77c057cd945e7979c579cc1826786, 0523程潮矿电气备件询价,已结束,公开,2022/05/23 14:52:45,,24058
da4b6c73f37011ebaf97005056b12bb8,黑漆捆带-宝井询价,已结束,公开,2021/08/02 00:00:00,,3086
4284f581bfa84250aff3a0519b2ba671,ZA220400013-倒车提示等资材-2022.4.21,已结束,公开,2022/04/21 00:00:00,,22890
49e869ed599411ecb29f005056b12bb8,邢台矿12月梯型钢带、防倒器比价,已结束,公开,2021/12/13 17:00:00,,3253
6085fdfa4e9111ecb29f005056b12bb8,车辆附件采购,已结束,定向,2021/11/26 16:18:00,[NULL],35935
ad3e465a81d3453fb1c923f42a9b87bc,输送带,已结束,定向,2022/05/17 14:50:00,,7552
4116a153e6a511ebaf97005056b12bb8,8月烧结面板流量计雷达物位计冷却塔专用减速机,已结束,公开,2021/07/17 10:25:00,"报价要求:报价备注栏必须填写物料生产厂家或者品牌
",20638
7f3c6c4e0ed911ecaf97005056b12bb8,辅助材料-塞规（比价）,已结束,定向,2021/09/06 14:13:04,[NULL],10326
4ae9bfad9b5c44dcbef7a381bf0eb30b,装备制造事业部-物资采购,已结束,公开,2022/01/13 16:00:00,,32152
e5df230c0f8111ecaf97005056b12bb8,台铝询比价,已结束,定向,2021/09/07 10:18:32,,36271
5e47380a2c2111ecaf97005056b12bb8,2108-09MHYV矿用通信电缆等8项,已结束,定向,2021/10/15 12:30:00,"1、执行MT818.14-1999标准。
2、电缆表面需标识长度、规格、安标、生产厂家等信息。",1762
cc2d6ff7a12111ec906d005056b12bb8,能源电机维修,已结束,定向,2022/03/11 18:30:00,,42570
1b6533e2ef7111ebaf97005056b12bb8,KF10202107051592,已结束,公开,2021/07/31 16:00:00,,12263
d8fd723e773011ecb29f005056b12bb8,吨袋,已结束,定向,2022/01/19 08:25:00,"承重1.3吨，底部无开口，上部带扎口可扎紧，两条吊带，表面喷字并附有标签小袋，由上往下依次为1、环保型无水炮泥  2、批号：  3、马夏值  4、江苏联耐新材料科技有限公司 	",10856
43e5a31f0aec42509cbaf7acf6f62092,马鞍山分公司+2022年宝武水务全系统地下设施抢、检修，冷却设施检修+询价,已结束,定向,2022/04/07 09:53:53,[NULL],14548
6083b6c7169111ecaf97005056b12bb8,热焖渣车间彩瓦,已结束,公开,2021/09/16 11:00:00,,19431
963aa1cc0cd14f00824b4988232cb865,红岩库备件采购,已结束,定向,2022/06/20 09:20:00,[NULL],35935
e84d9cd336c511ecaf97005056b12bb8,链条备件（B022109019）,已结束,公开,2021/10/27 09:33:00,,36283
2d39a77092c411ec906d005056b12bb8,2022年2月份机电类备件一批询价包,已结束,定向,2022/02/21 11:12:00,技术条款:,13852
e52fb1bb2bec11ecaf97005056b12bb8, 2021年10月（低值易耗品）,已结束,定向,2021/10/13 14:14:59,,1871
5d099fd3a40f4fb2aba28a0c0dcf8d17,花都宝井—2022年2月检测类,已结束,公开,2022/02/17 11:25:00,技术条款:1.需提供已做过的方案说明；2.提供现场测量服务；3.提供现场售后服务；,3025
9cad1ecfeb8611ebaf97005056b12bb8,炉气氛检测仪  焊接机等询价,已结束,公开,2021/07/23 15:25:00,,421
46a46e8f5f17452da8f4ce5857f0e437,打包扣询价-南通分公司,已结束,公开,2022/04/02 09:10:00,,16618
71538dd178f3453db07306df14952be8,不锈钢水箱,已结束,定向,2022/03/10 20:52:00,,7702
9c8567fd2b3b11ecaf97005056b12bb8,8、9月正常计划包23-1-反光牌板类,已结束,定向,2021/10/13 11:00:00,(一）产品性能及使用范围颜色的耐晒牢度应符合GB/T730 的规定；室内用不得低于4级；室外用不得低于6级；涂层附着力不得低于GB/T1720中规定的4级；（二）执行标准按照GB/T 13306-1991标准执行。 （三）技术参数及技术资料： 1、标牌的周边应平直，不应有明显的毛刺和齿形及波形，正面应平整光洁，边框线应匀称、平直，不应弯曲断缺。 2、表面不应有裂纹和明显的擦伤丝纹以及有影响其清晰的锈迹、斑点、暗影。 3、标牌的颜色应清晰醒目、色泽均匀、不应有泛色；两种及两种以上颜色套印的标牌，色彩间边缘应整齐、清晰、两色相接处不应有间隙。 ,1762
7a06ac94e87011ebaf97005056b12bb8,氧枪喷头及氧枪,已结束,公开,2021/07/14 10:46:24,具体参数尺寸详见各参数栏目内容及图纸扫描件（询价附件），出卖人供货产品应满足与买受人签订《技术附件》规定的要求，双方《技术要求》由出卖人与买受人下属单位签订。,13373
67290fa45d6d11ecb29f005056b12bb8,焊丝采购,已结束,定向,2021/12/15 14:10:00,[NULL],35935
7fb29f905d7b11ecb29f005056b12bb8,黄陂项目--钢材采购,已结束,公开,2021/12/15 15:50:00,"技术条款:质量要求技术标准/参数：供方保证供给需方的产品必须为全新产品，并提供具有法律意义的合格证书、检测报告等相关资料（所有证明资料随货物一起交付）。供方提供的产品还应符合相应的国家法律法规、国家标准、行业标准的要求。 二、质保期：自验收合格之日起 12 个月；质保期内如出现质量问题，供方应于接到需方通知之日起 3 日内按需方的要求给予免费更换或退货（退货时由供方自行到需方处提取货物，并承担运费及保险费），如逾期，货物损毁的风险由供方承担,同时需方有权向供方收取相应的保管费用。

",34490
3286a75e41f011ecaf97005056b12bb8,冀中股份显德汪矿11月份激光熔覆粉比价一批,已结束,公开,2021/11/10 17:30:00,,3253
1bf5a93a8d9e4c61b917993c93e375d9,4月上旬热金属检测仪,已结束,公开,2022/04/03 11:37:00,,28080
746b0580362811ecaf97005056b12bb8,炼钢减速机修复,已结束,公开,2021/10/26 14:52:00,,3526
045413ba983f11ec906d005056b12bb8,2202资材：压力表（需要送检取得证书）,已结束,公开,2022/02/28 10:30:00,,2887
75d0a28704c111ecaf97005056b12bb8,灰斗焊接,已结束,公开,2021/08/24 17:58:00,"合同条款:1、质量标准：按所采购物品规格、型号、标准执行；
2、对质量负责的条件及期限：货到三十日内，如有质量问题，由卖方负责； 
3、包装标准，包装物的供应与回收：包装是否回收； 
4、必备品、配件、工具数量及供应方法：附产品材质书； 
5、合理损耗标准及计算方法：武钢磅单重量据实结算； 
6、所有权自 移交 时起转移，但买受人未履行支付价款义务的，标的物属于 出卖人 所有； 
7、交（提）货方式、地点：武钢集团襄阳重型装备材料有限公司武汉分公司; 
8、运输方式及到达站（港）和费用负担：汽车运输，运费由出卖人承担；送货人员进入现场必须按安全要求“两穿一戴”； 
9、结算方式、时间及地点：货到验收合格，开票挂帐后分期付款，支付方式:现金贴息或半年期内银行承兑。如贵司对此付款条件有异议，请在备注栏中提出；
10、违约责任：出卖人交货时间每延误1天，买受人扣合同款1%；逾期2天，扣除合同价款2%，以此类推，累计扣除合同价款10%，如超过10%扣款，买受人有权拒收该项目货物。产品质量不合格，买受人将拒绝收货和付款，由此造成的损失由出卖人承担；
11、合同争议的解决方式：本合同在履行过程中发生的争议，由双方当事人协商解决；也可由当地工商行政管理部门调解：协商或调解不成的，按下列第 二 种方式解决：（一）提交 仲裁委员会仲裁；（二）依法向武汉市青山区人民法院起诉。


",8075
7ffd07d5645311ecb29f005056b12bb8,备件(气动和液压)气缸（钢轧）,已结束,公开,2021/12/22 16:30:00,"1、出卖人供货产品除满足上述质量要求外，应满足与买受人签订《技术附件》规定的要求。2、因出卖人供货产品在质保期出现质量问题等违约给买受人造成损失的，出卖人应当赔偿给买受人造成的损失。3、出卖人供货产品与合同约定不符的,产生的相关费用和生产损失由出卖人承担。4、所供备件满足参数及互换性，相关条款必须响应附件工业品买卖合同文本及图纸要求，售后服务方面免费提供所供备件的现场指导和技术咨询。",13373
2f0ccde469e111ecb29f005056b12bb8,工序-粗车,已结束,定向,2021/12/31 10:45:00,,10326
bdbedf25e84611ec906d005056b12bb8,冀中股份矿用隔爆兼本质安全型交流真空软起动器(QJR-400/1140(660))配件比价-20220608,已结束,公开,2022/06/14 15:22:00,,3253
c434d679a34e442f889bfa918dbc9c6f,O型圈等,已结束,定向,2022/05/13 13:20:00,,12974
8f76f158c7ef11eb9ee1005056b12bb8,运销科绞车备件2021060001,已结束,公开,2021/06/10 18:00:00,,39346
93d8c7adc04e49a0869dc18794810451,  包装桶采购（重庆）,已结束,公开,2021/12/06 15:09:26,,1871
fc6d603de9d2440eb0de9d3f333fab0d,铁运建立二维码智能仓管系统,已结束,公开,2021/11/18 15:13:00,"1、仓管系统稳定可靠，手持设备符合现场使用需求；

2、系统在使用期可免费升级，并在使用期提供技术服务；

3、设备自使用开始质保一年。

4、供方需提供前期的数据导入、定义等技术服务。",33355
61990491686a11ecb29f005056b12bb8,厂房照明灯等,已结束,定向,2021/12/29 15:55:00,按采购汇总表（或图纸）约定供货；如无，按相关产品国家标准组织供货。,12974
d628294dde9e498b87020bcf0d79a9ed,广青压延-硫酸98% 硝酸98% 氢 氟 酸55% 甲醇 液氨,已结束,公开,2021/07/24 08:00:00,,37981
fc54cdc2644147f19132a13d782a7ffe,预制件分厂废炉门砖加工招标,已结束,定向,2022/01/04 10:00:00,"加工前必须将整个系统清洗干净，确保不污染我公司物料
一、质量要求、技术标准 1、乙方必须按甲方要求对原料进行加工，不得混有其他原料及杂质。 2、损耗要求小于等于3%，超出部分由乙方按原料市场价赔偿甲方。 二、 产品包装标准，包装物的供应与回收 1、包装方式：吨袋包装 （我公司可提供废旧吨包袋） 2、按买受方对产品包装要求执行，出卖方对产品包装应足够保全货物质量，满足运输、起吊、装卸等要求。 3、包装物出卖方不再回收，包装物在货到交货地点后由买受方自行处置。 三、 产品验收标准、方法 1、货到现场，出卖方与买受方双方共同取样，如出卖方不能按时参加，也可书面委托他人参加，否则视为出卖方认可此次取样结果。取样，制样后一式两份，一份送理化检验，由买受方的技术中心按规定进行检验，检验结果双方认可，费用由买受方承担。另一份双方签字确认后作为保留样，以备复验或仲裁，复验费用由出卖方承担。 2、买受方在初次检验结果报出24小时内通知出卖方，出卖方对初次检验结果有异议，可选择买受方认可的、有资质的检验机构对原保留样复验一次，复验结果作为最终判定结果。对买受方下达通知72小时内未作答复的，视同出卖方认可原检测结果。 3、出卖方对产品按 30 吨/批次需附检测报告，否则买受方结算时按每批次200元扣款。 4、数量以买受方实际开具的磅单或入库验收单等计量结果为准。 四、 产品交货 1、交货地点：中钢洛耐科技股份有限公司仓库。 2、交货日期、方式：买受方可根据每批实际需求量，以电话或传真形式通知出卖方，出卖方接到相关通知后 3 日内送货到本合同指定的交货地点。 3、运输方式：符合国家环保要求的汽车运输。 4、运输费用由出卖方承担。",14912
14377c127b3144968aa61eea17c6e02e, 20220302程潮矿机械备件询价,已结束,公开,2022/03/02 14:25:19,,24058
902c0babeb8e11ebaf97005056b12bb8,2021年7月急用计划钢板、型钢、无缝管（金鼎）,已结束,公开,2021/07/23 16:18:00,"1、按照GB/T 3274、GB/T24186、GB/T16270、GB/T 6728、GB/T 706、GB/T8163标准执行。
2、钢板断面不应有目视可见分层，钢板表面不应有结疤、裂纹、折叠、夹杂、气泡和氧化铁皮压入等缺陷。钢板不得有分层。如有所述缺陷，允许清理，清理深度从钢板实际尺寸算起，不得超过钢板厚度公差之半，并应保证钢板的最小厚度。缺陷清理处应平滑无棱角，保证钢板的厚度。其他未说明的，如：尺寸外形偏差、重量偏差、化学成分、力学性能等均按照第1条标准执行。
3、型钢不应有明显扭曲，表面不应有裂缝、折叠、结疤、分层和夹杂。允许有局部发纹、凹坑、麻点、划痕和氧化铁皮压入等缺陷存在，但不能超出型钢尺寸的允许偏差。表面缺陷允许清除，清除处应圆滑无棱角，但不应进行横向清除。清除宽度不应小于清除深度的五倍，清楚后的型钢尺寸不应超出尺寸的允许偏差。型钢端部不应有大于5mm的毛刺。其他未说明的，如：长度偏差、重量偏差、尺寸偏差、化学成分、力学性能等均按照第1条标准执行。
4、
5、金鼎钢板要求四切交货，保材质保质量。
6、所报产品规格型号，要严格按照编码长描述进行报价，不要随意用其他规格型号产品进行替代；所供产品要求为全新、未曾使用过的新产品，不得使用回收或再生材料加工生产。
7、按理论重量交货验收，所供产品应附带质量证明书。",3554
c286426bda5141dd889e0da2b9b10d8d,球磨机齿轮调整,已结束,公开,2022/03/28 15:02:00,详见附件技术要求,7485
887a4820b7244ccf8d6c8103436c6626,2022年防噪耳塞采购,已结束,定向,2022/04/27 10:46:00,,40628
7128f9e3ef4811ebaf97005056b12bb8,四钢轧永久层浇筑芯模修复,已结束,定向,2021/07/28 11:00:00,,3480
59bfccd1eff74e538ff5e2eb2d43085f,接地开关备件,已作废,定向,2022/04/21 14:00:00,,44382
4ecec5fab93011ec906d005056b12bb8,人车管控系统需求,已结束,公开,2022/04/11 08:42:00,,36283
2186d6d4a16b4f89b8898baba54af5c1,铜套等,已结束,定向,2022/06/17 10:00:00,1.严格按图纸、技术要求及相关标准制作报价。,3562
ee9fe230e53511ebaf97005056b12bb8,辅助材料-羊毛毡（续标）,已结束,定向,2021/07/15 14:28:56,[NULL],10326
a45566d93bee4b6a9a53a4061e8e41e4,北区钢结构加工厂房新增横跨及厂房围蔽项目之推拉门、成品窗、墙面围蔽彩瓦、屋面彩瓦施工,已结束,定向,2022/06/20 16:20:17,[NULL],25656
6ec97438a5ae11ec906d005056b12bb8,2022年3月17日橡胶条采购,已结束,公开,2022/03/17 13:00:00,严格根据物料型号提供对应品牌的备件,8397
091bd4904db9461096cc8dddcf1e2f94,钢材5-13,已结束,公开,2022/05/13 11:35:00,,37981
47c8d311a9b511ec906d005056b12bb8,密封垫,已结束,定向,2022/03/22 15:54:20,[NULL],44382
1aa6e5472fbd11ecaf97005056b12bb8,电力液压制动器、推动器等,已结束,公开,2021/10/18 10:49:00,符合煤矿使用标准,43020
36a660cbd4164b75b3613bd259b377db,辛安矿 采购配件20210903,已作废,公开,2021/09/03 15:00:00,,36999
bf449a45200611ecaf97005056b12bb8,打印纸紧急采购,已结束,公开,2021/09/29 11:00:00,,32177
d540a3be4c3811ecb29f005056b12bb8,铁皮衣柜,已作废,公开,2021/11/24 09:00:00,材质：国标，冷轧板，厚0.4mm,2494
14aaa4de2d5d11ecaf97005056b12bb8,循环水滤芯,已结束,定向,2021/10/15 10:20:00,,40267
d3fadee2023c404f8ee9c74a61ca4e56,资材(维修用品)安全标志牌,已结束,公开,2022/04/26 14:39:00, 详见询价单附件。,13373
f09dcf50639811ecb29f005056b12bb8,炼钢车轮组修复件,已结束,定向,2021/12/23 12:50:00,,42570
8b0c439243724373abcb51317abf33e1,抛丸机烟囱改造,已结束,定向,2022/04/12 14:00:00,,12974
15ecf57997fd4e96be410795cba8c243,叶轮,已结束,定向,2022/03/14 14:54:00,,7552
e1f115796f9611ecb29f005056b12bb8,冀中股份LED灯具比价-20220106,已结束,公开,2022/01/11 19:00:00,,3253
4a0d55b2379b11ecaf97005056b12bb8,高压，低压聚乙烯,已结束,公开,2021/10/28 11:05:00,,26624
2d12ee5aeda24bd396a053c22e56d0b4,抓钢机配件一批,已作废,定向,2022/05/07 08:50:00,条款名：验收标准；条款内容：null<br/>,10856
a239568dee1c4b20a2d5fff71d8b71d0,通风槽、卸料车一批,已结束,公开,2021/12/14 18:20:00,"<p>
一、按照公开采购清单中型规、品牌要求和技术附件要求报价。技术参数、安装尺寸、功能不符做无效标处理。厂家产品升级替代等原因导致报价为替代型号（如是高效节能产品，同等优先）须注明。供应商需保证新旧型号的完全互换性。替代型号产品的性能（品牌）不低于现有产品水平，供应商需保证新旧型号的完全互换性或提供资料供用户签字确认，同时签署型规变更确认单并上传。
<p>
若投标人投其它品牌产品，要求为同档次品牌，且报价之前必须与现场技术人员进行技术交流，供应商提供替代品牌资料供用户签字确认，确保所供产品能完全替代原品牌产品。同时签署品牌变更确认单，品牌变更确认单须经用户设备室主任及以上级设备管理人员签字，盖设备室章或厂部章并上传，未上传确认单将做无效标处理。 
<p>
合格证：国产产品合格证必须是原制造厂提供的产品合格证；进口产品需提供原产地证明及实际制造商证明（如有必要，需提供进口报关证明）。
<p>
三、卖方负责免费指导安装调试。
<p>
四、产品质保期：上机使用起十二个月或产品交付起十八个月，以先到为准。
<p>
五、验收标准：质量验收以买方检验结果为准。
<p>
六、验收地点：韶钢工程北区钢材库物资验收小组，未按规定执行到货验收的单位，不办理结算手续。",25656
2cbc18eacd3f4a8ab8d2e1b94dd279ae,2021年7月正常计划-低压球阀等-包138+,已结束,定向,2021/10/23 12:00:00,"（一）产品使用范围及性能
用于开启或关闭管道的介质流动；流动阻力小、启闭时省力、密封可靠等。
（二）执行标准
1、按照GB/T 8464-2008，GB/T 12241-2005标准执行。安全阀材料应适合于流程介质、邻接部件以及其使用环境，弹簧圈节距应均匀等。
（三）技术参数及技术资料
1、阀门启闭应灵活、无卡阻；
2、手轮手柄上应有表示开关方向的永久性标志；
3、应有全开和全关的限位结构；
4、手轮和手柄应安装牢固，并在需要时可方便拆卸和更换；
5、阀门表面不应有砂眼、裂纹、疏松等缺陷；
（四）质量保证及售后服务
质保期一年。中选供应商在产品质保期内提供24小时免费服务，并无条件提供技术支持。质保期内出现质量问题的，质保期自质量问题解决后重新计算。",1762
f93d4fff2adf4b19a944c733297aabe6,无纵肋左旋螺纹钢,已结束,公开,2021/11/02 17:00:00,技术要求参见附件内容。,15313
23dd657da3d74c718b88f063deb9bd7e,4月湘钢140吨,已结束,公开,2022/03/15 10:10:00,,34725
e94ee2d812d511ecaf97005056b12bb8,7E9555-车轮等精加工招标,已结束,定向,2021/09/11 16:30:00,"1按照图示和生产计划的要求加工制作，注意备注栏中的加工内容要求，工期可以一并报出，否则默认为满足生产计划工期的要求。

",12974
b3fa4a37386611ecaf97005056b12bb8,彩印机进口备件-墨池侧挡板、同步皮带、24彩主驱动皮带,已结束,公开,2021/10/29 11:17:00,,6670
44ea1f2149d74bda9a10741e82b76629,炼焦滑触线,已结束,公开,2022/01/10 09:45:00,,25261
b289b68c4dbd11ecb29f005056b12bb8,马钢（合肥）板材有限责任公司“绿色发展智慧制造”工程（二期）--冷轧中路环境提升项目-电动提升门采购,已结束,定向,2021/11/25 15:06:00,详见附件：《附件1-提升门技术要求》及《工程量清单》； 注意：请按照要求进行分项报价，并添加加盖公章的分项报价附件。,23612
5731d5f2f40d11ebaf97005056b12bb8,实心焊丝询价0803,已结束,公开,2021/08/03 11:55:00,,37981
85fc272aadc6459a9f0bb9b6f6f5f140, 姑山矿业/和睦山铁矿（龙山选矿厂）传动小齿轮总成公开采购寻源,已结束,公开,2022/02/16 16:12:11,,6854
630bc85015934be6930ac6ebd746381c,限位开关,已结束,公开,2022/06/18 16:20:00,,29355
506f78d5fef511ebaf97005056b12bb8,重庆钢铁股份有限公司新建1#-6#焦炉烟道废气脱硫脱硝系统二标段—压力变送器采购,已结束,定向,2021/08/17 08:51:00,[NULL],37938
d5971ce6d60642248d65093035ab3f6a,SX21P0183,已结束,公开,2022/03/11 10:12:10,[NULL],2231
fc370ed24cb811ecb29f005056b12bb8,电气杂项备件,已结束,定向,2021/11/24 07:56:33,[NULL],44382
797a0e32e5db11ebaf97005056b12bb8,7月铜板(青山)询价,已结束,定向,2021/07/16 10:13:56,,31600
5c816cfe00ae4a8c93a98d92cf5d21e0,辊臂工序招标,已结束,定向,2022/05/27 17:00:00,按照图示和生产计划的要求加工制作，注意备注栏中的加工内容要求，工期可以一并报出，否则默认为满足生产计划工期的要求。,12974
9f048bd416cc11ecaf97005056b12bb8,五金杂项2021/09/16,已结束,公开,2021/09/16 17:05:00,,37981
e0492c732a84473bbbfbeb0ff4539083,五金杂项2022/05/28,已结束,定向,2022/05/28 16:38:00,,37981
26e8ba23dfae4607902db798307c320d,转底炉物料预处理超低排放达标改造项目设计,已结束,公开,2022/01/19 08:00:00,见招标文件,26643
bae8381fc5cc41dbbbe264beee8db350,胶带等.220401.,已结束,定向,2022/04/01 17:00:00,,12974
8522aa38104c11ecaf97005056b12bb8,仪器冷却液0908-1,已结束,公开,2021/09/08 11:00:00,,37981
dfd853b61658487f96a0fadda174aece,2021年9月正常计划（天巨锚杆钻车油缸、胶管、接头类配件）,已结束,定向,2021/11/03 23:00:00,"1、执行标准：MT/T 199-1996 《煤矿用液压钻车通用技术条件》、Q/JQP15-2011等相关标准。
2、胶管为煤安产品，报价时需提供有效煤安证。
3、第30、31、32项“接头-管”、第22项“液压摆动油缸 L30-25-(30-2)”品牌为HELAC，报价时需提供能证明为以上品牌的有效证明。
3、为保证产品质量，供应商需提供主机厂或主机配套厂产品。
4、所报价品种为全新、未曾使用过的产品。
5、与主机现同型号部件完全互换。
",1762
80659e29b6de449ab844cf768e64f89d,安居58街省建宿舍二次供水改造水表箱采购,已结束,定向,2022/01/05 15:22:00,,12547
2eded580428711ecaf97005056b12bb8,罗茨风机海绵滤芯,已结束,公开,2021/11/11 08:34:00,,36283
c02a824b62e411ecb29f005056b12bb8,2021年12月份质检部申报辅料一批询价包,已结束,定向,2021/12/22 13:05:00,技术条款:,13852
5c5c0dfb234843619e91e85251e6cd6c,2203HT06786贸易,已结束,公开,2022/04/22 10:14:13,[NULL],42319
203c2a0a744511ecb29f005056b12bb8,折叠床,已结束,定向,2022/01/13 15:56:00,,40267
0c2bb130e5ef11ebaf97005056b12bb8,7353,已结束,定向,2021/07/16 15:30:00,"常用技术条款（1）:按需方所提供图纸技术要求制作。
",35097
34ba551036d211ecaf97005056b12bb8,备件(通讯设备及附件)光纤镜头,已结束,公开,2021/10/29 09:35:00,"1、出卖人供货产品除满足上述质量要求外，应满足与买受人签订《技术附件》规定的要求。2、因出卖人供货产品在质保期出现质量问题等违约给买受人造成损失的，出卖人应当赔偿给买受人造成的损失。3、出卖人供货产品与合同约定不符的,产生的相关费用和生产损失由出卖人承担。4、所供备件满足参数及互换性，相关条款必须响应附件工业品买卖合同文本要求，售后服务方面免费提供所供备件的现场指导和技术咨询。",13373
5cf1a4cc995c48deb53b9f0f3738514a,2022年2月钢带汽运（马钢和菱-沈阳 ）,已结束,定向,2022/02/15 09:45:00,"1.按所有报价平均值的±15%价格区间内（不含15%）作为有效报价。有效报价最低价中标。

2.最低价中标。

3.若各家报价偏离市场过大，将采取议价定价。",34570
b47d71cba2b6461980a4de2d5dcf6fff,华为视频会议设备询价,已结束,公开,2022/04/24 12:41:08,[NULL],7634
82c8e00590ff4f138cc0905eb6d3b4e2,能环部安全生产专项整治“百日清零”整改 ,已结束,定向,2022/06/25 09:23:00,[NULL],32251
9a94d31d2be54a29b6de7926b448a524,硅钢区域改造项目监控设备服务采购,已结束,定向,2022/04/14 10:00:00,,7111
